"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Strange Ocean","1722816000000","false","12","5.99","53","0.7746454002661024","100","Hobbyist","Night Stroll Studio","Night Stroll Studio","2847280","https://store.steampowered.com/app/2847280"
"Froggy Bouncing Adventures","1718337600000","false","15","4.99","53","0.9829433210510926","100","Indie","Ratalaika Games S.L.","9Ratones","2859250","https://store.steampowered.com/app/2859250"
"Shadow of Engimor","1710993600000","false","15","4.99","53","0","0","Hobbyist","Gaming Goose Entertainment","Gaming Goose Entertainment","2840140","https://store.steampowered.com/app/2840140"
"Border Mountain","1711080000000","false","15","2.99","53","4.215792174613254","0","Hobbyist","独角仙工作室","独角仙工作室","2865330","https://store.steampowered.com/app/2865330"
"Nixxsz Maids Blazing","1711771200000","false","15","3.99","53","4.2981216759347","100","Hobbyist","Nixxsz","Nixxsz","2606790","https://store.steampowered.com/app/2606790"
"Qualle Party","1710820800000","false","15","3.99","53","2.4705237111648914","100","Hobbyist","Novixx Systems","Milan Raijmakers","2870970","https://store.steampowered.com/app/2870970"
"Alien Bob","1715140800000","false","15","3.99","53","1.4827207469026558","0","Hobbyist","Ruinous Studios Ltd","Ruinous Studios Ltd","2772370","https://store.steampowered.com/app/2772370"
"Last Respects","1723161600000","false","20","2.99","53","0.44416666666666677","100","Hobbyist","Crimson Moth Games","Crimson Moth Games","2703890","https://store.steampowered.com/app/2703890"
"Survival Of Exon","1717041600000","false","15","1.99","53","0","0","Hobbyist","Inilyx Studio","Inilyx Studio","2855090","https://store.steampowered.com/app/2855090"
"Amelie And The Lost Spirit","1712548800000","false","30","1.99","53","0.3629166666666668","100","Hobbyist","Z & K Games","Geniteam Solutions","2848950","https://store.steampowered.com/app/2848950"
"Warehouse Inc.","1714449600000","true","9","9.99","53","0.6896356285282911","50","Hobbyist","Silent Code","Silent Code","2886930","https://store.steampowered.com/app/2886930"
"Mirage: A Biplane Adventure","1713412800000","false","15","9.99","53","0","0","Hobbyist","OliDo Games","Blitzwood","2909720","https://store.steampowered.com/app/2909720"
"钰杀融神记 yu sha rong shen jin","1716177600000","false","15","3.99","53","0.9922505333818188","100","Hobbyist","糖渣喵","糖渣喵","2877800","https://store.steampowered.com/app/2877800"
"Sokoseed","1713326400000","false","30","1.99","53","0.9218409828960743","0","Hobbyist","Retro Gears","Retro Gears","2913930","https://store.steampowered.com/app/2913930"
"Oh No! I Died and Woke Up a Greek God!","1713758400000","false","20","4.99","53","2.624905325441579","100","Hobbyist","Bixie Boots","Bixie Boots","2905360","https://store.steampowered.com/app/2905360"
"Five Elements: Ghosts Delivery","1715227200000","false","25","2.99","53","2.0937459009205766","100","Hobbyist","OR Game Studio","OR Game Studio","2892600","https://store.steampowered.com/app/2892600"
"factory-company","1713931200000","true","15","3.99","53","0","100","Hobbyist","gem12","gem12","2906900","https://store.steampowered.com/app/2906900"
"Neon Flight","1720483200000","false","15","4.99","53","2.946414535944073","100","Hobbyist","MikeBur","MikeBur","2762400","https://store.steampowered.com/app/2762400"
"S.X.E. Slider","1721606400000","false","10","5.99","53","0.7157468023696956","75","Hobbyist","Gut Check Interactive","Slippery Snake Studios","2801970","https://store.steampowered.com/app/2801970"
"Working On It","1714708800000","false","15","1.99","53","0","0","Hobbyist","Pundlion","Pundlion","2931560","https://store.steampowered.com/app/2931560"
"REDEMPTION","1720915200000","false","30","1.99","53","0.7658811767869281","100","Hobbyist","SnoCap Studios","Soomin Lee,Marcelo Vitor Toscan de Oliveira,Ryan Lafleche,Deepak Paul,Nandish Thakkar","2931850","https://store.steampowered.com/app/2931850"
"Security Guard Sex - Episode 1","1713844800000","false","15","4.99","53","0","100","Indie","EroticGamesClub","EroticGamesClub","2946870","https://store.steampowered.com/app/2946870"
"I commissioned some bunnies 4","1715313600000","false","15","3.99","53","2.1637059195309094","100","Indie","I commissioned some series","Follow the fun","2953640","https://store.steampowered.com/app/2953640"
"Fun Gus","1715486400000","false","30","1.99","53","0","0","Hobbyist","Seriously Overrated Studios","Seriously Overrated Studios","2952550","https://store.steampowered.com/app/2952550"
"Punch Max","1717128000000","true","15","4.99","53","0.7275037775554788","100","Hobbyist","ByteTyper","ByteTyper","2945510","https://store.steampowered.com/app/2945510"
"Corrupted Hottie","1727308800000","false","15","4.99","53","0","0","Hobbyist","LewdPalace Games","LewdPalace Games","2966450","https://store.steampowered.com/app/2966450"
"バズってVTuber ゲームでいいから万バズしたい！(BUZZtte VTuber-I want to go viral, even if it's just in a game!)","1716177600000","false","30","1.99","53","1.8334100923330394","100","Hobbyist","WatariTama","WatariTama","2955340","https://store.steampowered.com/app/2955340"
"Friendship Island","1716350400000","false","10","9.99","53","0.8510828315153519","0","Hobbyist","Animas Games","Animas Games","2974000","https://store.steampowered.com/app/2974000"
"Tiny Machinery: Lost Reality","1716350400000","false","15","3.99","53","2.4829656089132106","100","Hobbyist","XSGames","XSGames","2981690","https://store.steampowered.com/app/2981690"
"孔明锁","1717387200000","false","60","0.99","53","0","100","Hobbyist","Yang Li","Yang Li","2324450","https://store.steampowered.com/app/2324450"
"栄養たっぷりの彼氏","1717128000000","false","15","3.99","53","0.65","100","Hobbyist","FrostyBicep","FrostyBicep","2984400","https://store.steampowered.com/app/2984400"
"BDSM Sex - Episode 6","1716436800000","false","15","4.99","53","0","0","Indie","EroticGamesClub","EroticGamesClub","3000320","https://store.steampowered.com/app/3000320"
"Boxmania","1717646400000","false","15","4.99","53","2.767236869777907","100","Hobbyist","Mannon Zane Wallace","Mannon Zane Wallace","2935610","https://store.steampowered.com/app/2935610"
