"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Royal Hentai - Boobs & Pussies","1644210000000","false","148","0.99","121","6.280997524145254","65","Hobbyist","RH Arts","RH Arts","1832690","https://store.steampowered.com/app/1832690"
"Hentai Jigsaw Girls 3","1629864000000","false","76","1.99","121","0.47560100462173593","57","Indie","DIG Publishing","LineArtBabe","1729950","https://store.steampowered.com/app/1729950"
"A Day in the Life of Maria","1560744000000","false","15","8.99","121","0","100","Hobbyist","OTUSUN LAND","OTUSUN CLUB","1095880","https://store.steampowered.com/app/1095880"
"Pushing the limit","1692849600000","true","37","5.99","121","0.17441666666666666","30","Hobbyist","Gamix Games","Gamix Games","1574990","https://store.steampowered.com/app/1574990"
"Plebs","1693540800000","true","15","8.99","121","0","100","Hobbyist","PixelWhipped","PixelWhipped","1902180","https://store.steampowered.com/app/1902180"
"Omega Warp","1718769600000","false","9","14.99","121","3.627391766011467","100","Hobbyist","Cian Games","Cian Games","2083320","https://store.steampowered.com/app/2083320"
"Life in the Twilight","1701666000000","false","52","3.49","121","0.5239182069542498","78","Hobbyist","Luoja","Luoja","2285090","https://store.steampowered.com/app/2285090"
"Heirloom","1706158800000","false","53","3.99","121","0.7152373017230268","100","Hobbyist","Atticus Finn","Atticus Finn","2315570","https://store.steampowered.com/app/2315570"
"Sneaky Seekers","1714104000000","false","15","9.99","121","4.001306527877523","100","Hobbyist","Lavascript Studio","Lavascript Studio","2459850","https://store.steampowered.com/app/2459850"
"Manhattan Dolls","1719374400000","false","30","5.99","121","0.3947506118723167","0","Hobbyist","TasteT Games","TasteT Games","2556000","https://store.steampowered.com/app/2556000"
"Malice","1698206400000","false","27","4.99","121","0.7935449611198139","33","Hobbyist","JL-Studio","JL-Studio","2356140","https://store.steampowered.com/app/2356140"
"EVOREVO","1712289600000","false","15","8.99","121","22.063603779877965","100","Hobbyist","Glintid","Glintid","2262210","https://store.steampowered.com/app/2262210"
"Grave Knight","1697688000000","false","30","4.99","121","1.97515857954217","100","Hobbyist","Dreamlight Games","Dreamlight Games","1484790","https://store.steampowered.com/app/1484790"
"Half Built: Casino","1710648000000","true","30","6.99","121","1.05772616501141","100","Hobbyist","Short Olive Games","Short Olive Games","1907990","https://store.steampowered.com/app/1907990"
"Daydream Mosaics 4: Shades of Blue","1697774400000","false","15","8.99","121","39.30893209358681","100","Hobbyist","Lucaciu Studio","Lucaciu Studio","2594730","https://store.steampowered.com/app/2594730"
"Dawn Of Insolence","1727222400000","false","30","4.99","121","1.529842871674747","100","Hobbyist","85KGames","85KGames","2637960","https://store.steampowered.com/app/2637960"
"Anathema Tower Defense","1700110800000","true","30","4.99","121","0.39487096211137723","100","Indie","TheGamePublisher.com","Riangojo Studios","2624060","https://store.steampowered.com/app/2624060"
"Broadsword Warlord Edition","1698811200000","false","15","29.99","121","2.754113469486629","100","Hobbyist","GS2 Games","Hoplite Research LLC","2582530","https://store.steampowered.com/app/2582530"
"Lloyd the Monkey 3: Judgement Day","1722297600000","false","15","8.99","121","1.2220361817503145","100","Hobbyist","Meyer Games","Meyer Games","2615440","https://store.steampowered.com/app/2615440"
"雪鹰领（Cultivating Immortals）","1705640400000","false","15","9.99","121","0","0","Hobbyist","古德模型,goodmoxing","古德模型,goodmoxing","2664950","https://store.steampowered.com/app/2664950"
"Sofi Origins","1701752400000","false","54","0.99","121","1.0926966253127515","57","Hobbyist","Cristian Gonzalez","Cristian Gonzalez","2695730","https://store.steampowered.com/app/2695730"
"Summon My Girl","1702530000000","false","177","0.99","121","0.48826960138775555","57","Hobbyist","ReaX Games","ReaX pts","2715180","https://store.steampowered.com/app/2715180"
"KOIBUMI","1702875600000","false","37","3.99","121","2.178973203130184","75","Hobbyist","MaviMavi","MaviMavi","2668630","https://store.steampowered.com/app/2668630"
"Asteroids Neon","1706331600000","false","30","1.99","121","0","0","Hobbyist","Noir Road","Noir Road","2656400","https://store.steampowered.com/app/2656400"
"Matsudaira's Myoshu: A Sengoku Village Simulator","1718942400000","false","15","9.99","121","3.7775176502273777","100","Hobbyist","Dragonhead Gaming","Dragonhead Gaming,Mushroom Adobe Games","2751770","https://store.steampowered.com/app/2751770"
"Cosmic Slime Defense","1706072400000","false","15","8.99","121","2.0329133805943886","100","Hobbyist","JCVR","JCVR","2757620","https://store.steampowered.com/app/2757620"
"Street Clean TD","1707195600000","false","15","9.99","121","2.1613176178199596","100","Hobbyist","Extrototert","Extrototert","2561050","https://store.steampowered.com/app/2561050"
"Gunstorm","1708664400000","false","15","8.99","121","0","100","Hobbyist","Cornutopia Software","Cornutopia Software","2787740","https://store.steampowered.com/app/2787740"
"Memory Of Courage -勇气的记忆-","1706936400000","false","15","9.99","121","1.108205893025549","100","Hobbyist","HappyKnight Studio","HappyKnight Studio","2778300","https://store.steampowered.com/app/2778300"
"Moon Tower: Gotta Save the Universe Real Quick","1721606400000","false","15","3.99","121","1.1946369276272728","100","Hobbyist","CrownRaven","CrownRaven","2790580","https://store.steampowered.com/app/2790580"
"W.I.T.S: INITIATION","1718596800000","false","15","8.99","121","2.542697447926283","100","Indie","Rashidi Interactive","Rashidi Interactive","2602530","https://store.steampowered.com/app/2602530"
"Cafe Rosa","1719288000000","false","28","4.99","121","1.4093164501264326","33","Hobbyist","Tommy Games","Tommy Games","2784700","https://store.steampowered.com/app/2784700"
