"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Otherworldly: Beginning of the Rift","1726444800000","true","59","0","0","0.6758208026280672","100","Hobbyist","Good Face Team","Good Face Team","3165610","https://store.steampowered.com/app/3165610"
"Racing Revolution","1725580800000","true","1","0.99","0","0","0","Hobbyist","CataStoica","CataStoica","3168230","https://store.steampowered.com/app/3168230"
"Zombie invasion","1727308800000","false","0","10.99","0","0","0","Hobbyist","The Pens Den","Audie Martin,Sandra Martin","3122430","https://store.steampowered.com/app/3122430"
"BombMaze","1725580800000","false","1","0.99","0","0","0","Hobbyist","Jim Studio","Jim","3082770","https://store.steampowered.com/app/3082770"
"ChanceBall","1727308800000","false","0","4.99","0","0.5915451177808916","100","Hobbyist","Second Tempo Games","Second Tempo Games","3128780","https://store.steampowered.com/app/3128780"
"Sweet Escape","1727308800000","false","0","1.99","0","0","0","Hobbyist","King Kong Gaming","King Kong","3180690","https://store.steampowered.com/app/3180690"
"Unholy Village Free Version","1726704000000","false","68","0","0","0.36833333333333335","50","Hobbyist","Vault Games","Vault Games","3178760","https://store.steampowered.com/app/3178760"
"極彩寿司大戦　~Proud Tradition VS Crazy Imitation~","1725753600000","false","34","0","0","0","100","Hobbyist","極彩三大将","極彩三大将","3109960","https://store.steampowered.com/app/3109960"
"Crazy Battle Pets","1726531200000","true","124","0","0","1.857232153572185","75","Hobbyist","Sharp Games","Sharp Games","3139480","https://store.steampowered.com/app/3139480"
"Death In The Afternoon","1726099200000","true","81","0","0","0.45333909074428086","50","Hobbyist","RAVAGE","RAVAGE","2982930","https://store.steampowered.com/app/2982930"
"Gunfire Girl: Zombie Hunt","1727316095000","false","1","3.99","0","0","0","Hobbyist","Dinosaur workshop","Dinosaur workshop","3169210","https://store.steampowered.com/app/3169210"
"Super Orbital Mega Drift II","1726185600000","false","69","0","0","0.8887769915705758","75","Hobbyist","beebop","Elie Gedigier","3167130","https://store.steampowered.com/app/3167130"
"Three Sheets","1725840000000","false","68","0","0","0","100","Hobbyist","TiJayFLY","TiJayFLY","3170170","https://store.steampowered.com/app/3170170"
"Sunstone War - Prologue","1727136000000","false","68","0","0","0.5919743100620053","100","Hobbyist","Blukulélé Studio,OKJOY","Blukulélé Studio,Cyrolis Dev","3171310","https://store.steampowered.com/app/3171310"
"懒人也江湖","1727308800000","true","0","4.99","0","4.430303288271273","67","Indie","恒睿游戏","恒睿游戏","3143470","https://store.steampowered.com/app/3143470"
"Dog And Goblin - Prologue","1725926400000","false","629","0","0","2.8663065782634183","100","Indie","OKJOY","Zony","3179000","https://store.steampowered.com/app/3179000"
"Basil and the Isles of Spice","1726790400000","false","264","0","0","0.45979280860083954","79","Hobbyist","DigiPen Institute of Technology","Leviathan","3183270","https://store.steampowered.com/app/3183270"
"CalorieMate LIQUID FOR GAME CREATORS","1726012800000","false","19494","0","0","1.0325698716808136","75","Hobbyist","CalorieMate Games","CalorieMate Games","3156040","https://store.steampowered.com/app/3156040"
"Journey of Seasons: Heroes","1727222400000","true","0","4.99","0","0","0","Hobbyist","Kuro Neko Game Studio","Kuro Neko Game Studio","3180750","https://store.steampowered.com/app/3180750"
"Nalani: Legacy of the Ancients","1726099200000","false","34","0","0","0","100","Hobbyist","Jesús García","Jesús García","3175390","https://store.steampowered.com/app/3175390"
"Native Isekai Defense: Prologue","1725926400000","false","121","0","0","1.5584312533867237","100","Hobbyist","Hi-Clay","Hi-Clay","3114150","https://store.steampowered.com/app/3114150"
"Pet Lands: First Steps","1726012800000","false","12043","0","0","0.7971336144301618","68","Hobbyist","","Tbjbu2,Adria Martinez Exposito","3185900","https://store.steampowered.com/app/3185900"
"Tears of Vanfell - Chapter 1","1726185600000","false","1128","0","0","1.3347577585249055","98","Hobbyist","Lazy Cat Games","Lazy Cat Games","3115290","https://store.steampowered.com/app/3115290"
"VolleySmash","1725926400000","true","380","0","0","0.44439004172790003","100","Indie","Bold Statement Games","Bold Statement Games","3166420","https://store.steampowered.com/app/3166420"
"ZagZag","1726963200000","false","1","0.99","0","0","0","Hobbyist","cnsgames","cnsgames","3189070","https://store.steampowered.com/app/3189070"
"Entity Onboard","1726012800000","false","82","0","0","0.31416666666666665","67","Hobbyist","Cosmic Owls","Hannah Gragg,Gavin McCann,Jacob Derkosh,Tyler Green,Jordan Moseley,Rashad Calhoun","3111780","https://store.steampowered.com/app/3111780"
"Galactic Annihilation","1726012800000","false","140","0","0","2.2933463767323516","29","Hobbyist","Lyondev","Lyondev","2803100","https://store.steampowered.com/app/2803100"
"Project ZipZap","1726099200000","false","194","0","0","0.4472616555282156","100","Hobbyist","Studio 4.8","Studio 4.8","3093600","https://store.steampowered.com/app/3093600"
"Super Trailblazers","1726185600000","false","71","0","0","0.347978076466347","100","Hobbyist","odd sock","odd sock","3004920","https://store.steampowered.com/app/3004920"
"The Very Brief and Meaningless Adventure of Hero Man","1726444800000","false","68","0","0","1.7916106689187539","100","Hobbyist","Torch60","Torch60","2319540","https://store.steampowered.com/app/2319540"
"Totomi trainer","1726185600000","false","88","0","0","5.284965991731302","83","Hobbyist","zao","zao,iLunaiLuna","3134560","https://store.steampowered.com/app/3134560"
"Ars Demonium Invocatum","1726185600000","false","1","0.99","0","0","0","Hobbyist","Ivan Pichugin","Ivan Pichugin","3104930","https://store.steampowered.com/app/3104930"
"Catwifhat","1726444800000","false","681","0","0","2.6273495464376246","70","Hobbyist","Clawz","Clawz","3169620","https://store.steampowered.com/app/3169620"
