"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Slime Mayhem","1712635200000","false","106","0","0","0.2907329026619049","25","Hobbyist","Arafkan Studio","Arafkan Studio","2908840","https://store.steampowered.com/app/2908840"
"Tile Slider","1712721600000","false","1","0.99","0","0","0","Hobbyist","Orbital","Orbital","2588260","https://store.steampowered.com/app/2588260"
"Devils Wind Mine","1712721600000","false","78","0","0","3.026075541549422","100","Hobbyist","Brøwn Marcó Studios","Brøwn Marcó Studios","2885700","https://store.steampowered.com/app/2885700"
"Divaラヴァーズ","1713499200000","false","31","0","0","3.6320128309611275","100","Hobbyist","sugano","sugano","2548940","https://store.steampowered.com/app/2548940"
"Hidden Corgi Mansion","1718769600000","false","2657","0","0","1.7976525906258431","95","Indie","Snkl Studio","Snkl Studio","2905890","https://store.steampowered.com/app/2905890"
"LAZERZ","1714104000000","true","1041","0","0","1.0530673532387547","100","Hobbyist","Team LAZERZ","Team LAZERZ","2896440","https://store.steampowered.com/app/2896440"
"My Little Cemetery","1716264000000","false","866","0","0","0.7273396218267575","71","Hobbyist","Resting Place Games","Resting Place Games","2845370","https://store.steampowered.com/app/2845370"
"Speakeasy","1713153600000","false","792","0","0","0.8648133698698076","95","Hobbyist","Team 3 Studios","Team 3 Studios","2893310","https://store.steampowered.com/app/2893310"
"Wind Rider","1716955200000","false","828","0","0","2.71960277894741","82","Hobbyist","Zohal Studios","Zohal Studios","2874290","https://store.steampowered.com/app/2874290"
"WOWOWOW KORONE BOX","1712894400000","false","30431","0","0","2.7789344360232597","93","Indie","holo Indie","tian nya","2825180","https://store.steampowered.com/app/2825180"
"7Groves","1717128000000","false","1591","0","0","0.7451110042557858","75","Hobbyist","RainySundayAfternoon","RainySundayAfternoon","1979640","https://store.steampowered.com/app/1979640"
"Astral Disorder","1714363200000","false","444","0","0","1.439272837203752","74","Hobbyist","SAU Game Lab","Red Ferret Studios","2866580","https://store.steampowered.com/app/2866580"
"Dreadrun","1713412800000","false","225","0","0","1.332717190083794","100","Hobbyist","Havoc Minds","Havoc MInds","2895050","https://store.steampowered.com/app/2895050"
"Endless Mountain","1713153600000","false","1","0.99","0","0","0","Hobbyist","wang huimin","wang huimin","2905590","https://store.steampowered.com/app/2905590"
"Five Nights at Silver Pine","1713844800000","false","488","0","0","1.1250045410238798","92","Hobbyist","Carrot Studios","Carrot Studios","2901210","https://store.steampowered.com/app/2901210"
"Grabbers in the Woods","1713326400000","false","186","0","0","1.3464997798622302","89","Hobbyist","Jonathan Hunter Dare (Terrific3D)","Jonathan Hunter Dare (Terrific3D)","2745420","https://store.steampowered.com/app/2745420"
"Miko in Maguma","1714104000000","false","2725","0","0","1.271938638901162","79","Indie","holo Indie","frog blend","2877240","https://store.steampowered.com/app/2877240"
"Racing: Breakthrough Gaming Arcade","1726358400000","false","1","0.99","0","0","0","Hobbyist","Breakthrough Gaming LLC","Breakthrough Gaming LLC","2852350","https://store.steampowered.com/app/2852350"
"Rebornia","1712808000000","true","575","0","0","5.446022581180224","75","Hobbyist","Rebornia Games","Rebornia Games","2882700","https://store.steampowered.com/app/2882700"
"Skateboarding: Breakthrough Gaming Arcade","1726963200000","false","1","0.99","0","0","0","Hobbyist","Breakthrough Gaming LLC","Breakthrough Gaming LLC","2851660","https://store.steampowered.com/app/2851660"
"The Architects of the Universe: The Orphans","1714104000000","false","1","0.99","0","0","100","Hobbyist","NStuff Entertainment","NStuff Entertainment","2876350","https://store.steampowered.com/app/2876350"
"Unbreaded","1713499200000","false","926","0","0","1.1125680545429584","65","Hobbyist","Dor Zairi","Dor Zairi","2877880","https://store.steampowered.com/app/2877880"
"Alchemy Frogs","1714536000000","false","528","0","0","1.7988630779333148","95","Hobbyist","Gratitude Games","Gratitude Games","2684830","https://store.steampowered.com/app/2684830"
"bbosong","1712894400000","false","1","0.99","0","0","0","Hobbyist","Dragon Castle","Paul Kim","2906780","https://store.steampowered.com/app/2906780"
"Heart and Core","1712894400000","false","64","0","0","2.1348955337979185","100","Hobbyist","Chonky Raccoon Studios","Chonky Raccoon Studios","2533060","https://store.steampowered.com/app/2533060"
"Rent A Car Simulator 24: Prologue","1713499200000","false","6805","0","0","6.848663738036601","74","Indie","2MEDYA","2MEDYA","2898250","https://store.steampowered.com/app/2898250"
"怪話2","1713758400000","false","900","0","0","3.606910241180491","100","Indie","法螺会","法螺会","2901300","https://store.steampowered.com/app/2901300"
